,Date,Close,Volume
5844,2016-04-28,370.7,7130
5845,2016-04-29,374.6,4100
5846,2016-05-02,374.6,110
5847,2016-05-03,352.2,1950
5848,2016-05-04,353.1,1120
5849,2016-05-05,368.1,5940
5850,2016-05-06,374.6,522
5851,2016-05-09,375.0,1370
5852,2016-05-10,377.0,7098
5853,2016-05-11,385.9,11374
5854,2016-05-12,389.1,604
5855,2016-05-13,398.4,336
5856,2016-05-16,385.3,2890
5857,2016-05-17,377.0,1902
5858,2016-05-18,377.6,2450
5859,2016-05-19,367.7,1550
5860,2016-05-20,370.4,975
5861,2016-05-23,358.0,4456
5862,2016-05-24,363.3,2250
5863,2016-05-25,375.0,1105
5864,2016-05-26,377.7,3649
5865,2016-05-27,386.0,9938
5866,2016-05-30,399.2,860
5867,2016-05-31,399.1,994
5868,2016-06-02,402.6,1233
5869,2016-06-03,412.9,1794
5870,2016-06-06,404.4,1283
5871,2016-06-07,410.3,377
5872,2016-06-08,408.9,810
5873,2016-06-09,401.0,4424
5874,2016-06-10,397.0,2070
5875,2016-06-20,443.57,42608
5876,2016-06-21,477.04,43575
5877,2016-06-22,450.78,23295
5878,2016-06-23,458.88,5505
5879,2016-06-24,447.84,15330
5880,2016-06-27,456.09,671
5881,2016-06-28,427.56,5757
5882,2016-06-30,435.94,1865
5883,2016-07-01,436.05,17230
5884,2016-07-04,421.14,6557
5885,2016-07-05,420.88,23550
5886,2016-07-06,426.02,12500
5887,2016-07-07,414.31,3142
5888,2016-07-08,419.99,9170
5889,2016-07-18,439.36,9016
5890,2016-07-19,446.53,1075
5891,2016-07-20,444.84,13854
5892,2016-07-21,444.1,4460
5893,2016-07-22,440.8,19541
5894,2016-07-25,441.34,3070
5895,2016-07-26,420.53,5711
5896,2016-07-27,414.82,2664
5897,2016-07-28,423.17,2202
5898,2016-07-29,436.3,1568
5899,2016-08-01,427.3,2974
5900,2016-08-02,420.71,6158
5901,2016-08-03,409.95,16804
5902,2016-08-04,393.06,15257
5903,2016-08-05,425.85,4490
5904,2016-08-08,426.44,3053
5905,2016-08-09,419.13,14966
5906,2016-08-10,419.9,2310
5907,2016-08-11,418.0,140362
5908,2016-08-12,418.92,2630
5909,2016-08-15,417.1,3503
5910,2016-08-16,415.66,6522
