,Date,Close,Volume
8247,2013-10-04,2950.0,16210
8248,2013-10-07,3000.0,5
8249,2013-10-29,2950.0,3267
8250,2013-10-31,2953.0,13
8251,2013-11-11,2800.0,220
8252,2013-11-12,2800.0,350
8253,2013-11-14,2800.0,45
8254,2013-11-15,2751.0,260
8255,2013-11-18,2760.0,122
8256,2013-11-19,2750.0,36
8257,2013-11-22,2700.0,20
8258,2013-11-25,2700.0,10
8259,2013-11-26,2700.0,40
8260,2013-11-27,2700.0,252
8261,2013-11-29,2555.0,70
8262,2013-12-02,2520.0,27
8263,2013-12-03,2700.0,88
8264,2013-12-04,2504.0,116
8265,2013-12-06,2500.0,15
8266,2013-12-09,2405.0,105
8267,2013-12-10,2400.0,100
8268,2013-12-11,2400.0,20
8269,2013-12-12,2226.0,1550
8270,2013-12-16,2150.0,1
8271,2013-12-19,2424.0,1521
8272,2013-12-20,2400.0,3990
8273,2013-12-24,2268.0,180
8274,2013-12-26,2400.0,100
8275,2013-12-30,2400.0,370
8276,2013-12-31,2400.0,360
8277,2014-01-02,2400.0,250
8278,2014-01-03,2400.0,847
8279,2014-01-06,2400.0,305
8280,2014-01-07,2400.0,290
8281,2014-01-08,2400.0,404
8282,2014-01-09,2400.0,148
8283,2014-01-10,2400.0,138
8284,2014-01-15,2400.0,220
8285,2014-01-16,2208.0,6240
8286,2014-01-20,2400.0,240
8287,2014-01-23,2430.0,3959
8288,2014-01-27,2450.0,40
8289,2014-02-05,2450.0,33
8290,2014-02-06,2500.0,12
8291,2014-02-07,2500.0,1
8292,2014-02-11,2500.0,8
8293,2014-02-18,2500.0,30
8294,2014-02-19,2500.0,26
8295,2014-02-20,2800.0,353
8296,2014-02-26,2411.0,90
8297,2014-02-28,2200.0,830
8298,2014-03-05,2200.0,100
8299,2014-03-06,2530.0,30
8300,2014-03-13,2660.0,10
8301,2014-03-14,2692.0,165
8302,2014-04-02,2400.0,1
8303,2014-04-03,2600.0,5
8304,2014-04-04,2689.0,5
8305,2014-04-08,2690.0,438
8306,2014-04-09,2690.0,462
8307,2014-04-11,2690.0,600
8308,2014-04-14,2690.0,413
8309,2014-04-15,2690.0,185
8310,2014-04-16,2690.0,5
8311,2014-04-17,2545.0,373
8312,2014-04-18,2690.0,2
8313,2014-04-22,2690.0,155
8314,2014-04-25,2650.0,410
8315,2014-04-28,2690.0,9
8316,2014-05-12,2680.0,3
8317,2014-06-04,2700.0,160
8318,2014-06-05,2699.0,10
8319,2014-06-19,2680.0,2
8320,2014-06-20,2680.0,5
8321,2014-07-02,2675.0,2
8322,2014-07-07,2732.0,808
8323,2014-07-08,2700.0,150
8324,2014-07-17,2300.0,20
8325,2014-07-18,2300.0,34
8326,2014-07-22,2200.0,100
8327,2014-08-07,2300.0,220
8328,2014-08-08,2300.0,20
8329,2014-08-12,2300.0,50
8330,2014-08-20,2200.0,4
8331,2014-08-21,2300.0,42
8332,2014-09-05,2499.0,20
8333,2014-09-09,2499.0,10
8334,2014-11-18,2284.0,8
8335,2014-12-04,2280.0,5
8336,2014-12-19,2280.0,5
8337,2015-02-06,2000.0,5
8338,2015-02-13,1999.0,3
8339,2015-02-17,1999.0,7
8340,2015-03-10,1950.0,2
8341,2015-03-12,1865.0,177
8342,2015-03-16,1750.0,5
8343,2015-03-18,1733.0,145
8344,2015-03-19,1700.0,31
8345,2015-03-20,1604.0,3270
8346,2015-03-26,1605.0,20
8347,2015-04-03,1800.0,48
8348,2015-04-09,1750.0,25
8349,2015-04-16,1750.0,585
8350,2015-04-20,1750.0,1607
8351,2015-04-27,1750.0,50
8352,2015-04-28,1750.0,41
8353,2015-05-01,1800.0,4
8354,2015-05-11,1799.0,10
8355,2015-05-15,1700.0,15
8356,2015-05-20,1700.0,5
8357,2015-05-27,1700.0,10
8358,2015-05-28,1700.0,7
8359,2015-05-29,1700.0,13
8360,2015-06-09,1750.0,237292
8361,2015-06-10,1900.0,8
8362,2015-06-24,1900.0,4
8363,2015-06-30,1850.0,17531
8364,2015-07-06,1621.0,20
8365,2015-07-10,1700.0,5
8366,2015-07-16,1750.0,5
8367,2015-08-04,1750.0,5
8368,2015-08-06,1700.0,8
8369,2015-08-13,1700.0,40
8370,2015-08-18,1750.0,13
8371,2015-09-01,1750.0,2
8372,2015-09-09,1750.0,66760
8373,2015-09-10,1750.0,9692
8374,2015-09-15,1951.0,1066
8375,2015-09-17,1950.0,500
8376,2015-09-22,1900.0,5
8377,2015-09-23,1650.0,9261
8378,2015-10-16,1670.0,100
8379,2015-10-22,1800.0,3500
8380,2015-10-28,1800.0,162975
8381,2015-10-30,1900.0,50
8382,2015-11-04,1683.0,15
8383,2015-11-18,1680.0,16
8384,2015-11-24,1652.0,279
8385,2015-12-04,1600.0,5
8386,2015-12-10,1699.0,28228
8387,2015-12-22,1600.0,15
8388,2015-12-28,1680.0,250
8389,2015-12-30,1802.0,2985
8390,2015-12-31,1939.0,250
8391,2016-01-26,1650.0,305
8392,2016-01-29,1600.0,3
8393,2016-03-01,1601.0,50
8394,2016-03-17,1438.0,35
8395,2016-03-21,1333.0,6
8396,2016-03-22,1300.0,7
8397,2016-03-25,1300.0,3501
8398,2016-03-28,1400.0,2500
8399,2016-03-30,1495.0,3
8400,2016-03-31,1684.0,97
8401,2016-04-19,1600.0,2
8402,2016-05-12,1550.0,13
8403,2016-05-31,1550.0,13
8404,2016-06-13,1500.0,70
8405,2016-06-16,1400.0,3983
8406,2016-06-17,1595.0,1070
8407,2016-06-21,1810.0,33
8408,2016-06-22,1830.0,17
8409,2016-08-17,1760.0,1
8410,2016-09-08,1762.0,19
8411,2016-09-19,1680.0,80
8412,2016-10-14,1888.0,5
8413,2016-10-21,1605.0,20
8414,2016-10-24,1500.0,20
8415,2016-10-25,1313.0,460
8416,2016-10-26,1301.0,6000
8417,2016-11-03,1400.0,88
8418,2016-11-16,1400.0,10
8419,2016-11-29,1400.0,565
8420,2016-11-30,1400.0,6744
8421,2016-12-19,1494.0,21
8422,2016-12-20,1490.0,89
8423,2016-12-21,1400.0,30
8424,2016-12-22,1400.0,336
8425,2016-12-23,1493.0,950
8426,2016-12-26,1508.0,364
8427,2017-01-06,1490.0,50
8428,2017-02-02,1400.0,35
8429,2017-02-03,1400.0,30
8430,2017-02-06,1400.0,20
8431,2017-02-07,1400.0,20
8432,2017-02-08,1400.0,20
8433,2017-02-16,1291.0,3
8434,2017-02-20,1400.0,1
8435,2017-02-22,1400.0,196
8436,2017-02-23,1390.0,60
8437,2017-03-06,1400.0,218
8438,2017-03-09,1430.0,1015
8439,2017-03-10,1391.0,270
8440,2017-03-17,1399.0,39
8441,2017-03-27,1340.0,3350
8442,2017-04-10,1340.0,130
8443,2017-04-11,1340.0,20
8444,2017-04-12,1300.0,60
8445,2017-04-17,1350.0,50
8446,2017-04-24,1200.0,11141
8447,2017-04-25,1250.0,20
8448,2017-04-26,1250.0,29
8449,2017-05-01,1300.0,50
8450,2017-05-09,1200.0,9470
8451,2017-05-12,1200.0,8523
8452,2017-05-16,1200.0,300
8453,2017-05-22,1200.0,20
8454,2017-05-25,1200.0,514
8455,2017-05-26,1200.0,32
8456,2017-05-31,1200.0,838
8457,2017-06-14,1195.0,20
8458,2017-06-22,1195.0,10
8459,2017-06-23,1190.0,20
8460,2017-06-30,1190.0,100
8461,2017-07-03,1161.0,30
8462,2017-07-04,1161.0,90
8463,2017-07-24,1161.0,4
8464,2017-07-31,990.0,1
8465,2017-08-11,1000.0,90
8466,2017-08-14,1000.0,705
8467,2017-08-16,1010.0,500
8468,2017-08-17,1002.0,880
8469,2017-08-22,1010.0,150
8470,2017-08-23,1012.0,85
8471,2017-08-24,1012.0,500
8472,2017-08-30,1020.0,993
8473,2017-08-31,1050.0,25
8474,2017-09-01,1024.0,230
8475,2017-09-04,1030.0,647
8476,2017-09-05,1020.0,1146
8477,2017-09-06,1100.0,28
8478,2017-09-13,1041.0,1872
8479,2017-09-15,1150.0,1
8480,2017-09-18,1175.0,200
8481,2017-09-19,1200.0,3994
8482,2017-09-20,1200.0,630
8483,2017-09-21,1200.0,3013
8484,2017-09-22,1200.0,670
8485,2017-09-25,1200.0,730
8486,2017-09-26,1200.0,1600
8487,2017-09-27,1196.0,600
8488,2017-10-03,1175.0,205
8489,2017-10-04,1200.0,1702
8490,2017-10-05,1200.0,2098
8491,2017-10-06,1200.0,4441
8492,2017-10-09,1200.0,27
8493,2017-10-10,1200.0,4173
8494,2017-10-11,1200.0,18662
8495,2017-10-12,1200.0,289
8496,2017-10-13,1200.0,2536
8497,2017-10-16,1351.0,19
8498,2017-10-17,1372.0,530
8499,2017-10-18,1370.0,219
8500,2017-10-19,1333.0,2841
8501,2017-10-20,1323.0,21
8502,2017-10-23,1307.0,539
8503,2017-10-25,1300.0,281
8504,2017-10-30,1300.0,1701
8505,2017-10-31,1300.0,122
8506,2017-11-01,1300.0,9000
8507,2017-11-02,1300.0,730
8508,2017-11-03,1300.0,9
8509,2017-11-06,1300.0,521
8510,2017-11-08,1329.0,1200
8511,2017-11-13,1257.0,580
8512,2017-11-14,1201.0,1721
8513,2017-11-15,1202.0,1063
8514,2017-11-16,1201.0,1022
8515,2017-11-20,1210.0,4274
8516,2017-11-21,1208.0,9511
8517,2017-11-22,1241.0,1685
8518,2017-11-23,1213.0,5530
8519,2017-11-24,1252.0,2510
8520,2017-11-27,1300.0,1390
8521,2017-11-29,1250.0,1000
8522,2017-11-30,1250.0,322
8523,2017-12-01,1263.0,2674
8524,2017-12-04,1256.0,2326
8525,2017-12-05,1275.0,200
8526,2017-12-06,1250.0,400
8527,2017-12-08,1265.0,2500
8528,2017-12-11,1276.0,600
8529,2017-12-12,1285.0,100
8530,2017-12-13,1251.0,41
8531,2017-12-14,1253.0,2139
8532,2017-12-19,1270.0,5
8533,2017-12-22,1190.0,11856
8534,2017-12-25,1210.0,1427
8535,2017-12-26,1210.0,219
8536,2017-12-27,1117.0,300
8537,2017-12-28,1211.0,900
8538,2018-01-08,1200.0,6111
8539,2018-01-09,1171.0,2640
8540,2018-01-10,1151.0,889
8541,2018-01-15,1199.0,150
8542,2018-01-18,1200.0,8
8543,2018-01-19,1200.0,2
8544,2018-01-24,1200.0,12
8545,2018-01-26,1199.0,1
8546,2018-01-29,1151.0,50
8547,2018-01-31,1180.0,4000
8548,2018-02-01,1200.0,25610
8549,2018-02-07,1199.0,10
8550,2018-02-08,1166.0,300
8551,2018-02-09,1130.0,100
8552,2018-02-12,1150.0,451
8553,2018-02-14,1197.0,1827
8554,2018-02-15,1200.0,100
8555,2018-02-19,1200.0,1150
8556,2018-02-21,1219.0,24
8557,2018-02-23,1190.0,4
8558,2018-02-28,1150.0,6
8559,2018-03-01,1150.0,26
8560,2018-03-05,1190.0,505
8561,2018-03-15,1200.0,10
8562,2018-03-20,1200.0,4526
8563,2018-04-03,1200.0,80139
8564,2018-04-04,1201.0,9500
8565,2018-04-06,1199.0,2
8566,2018-04-09,1199.0,3
8567,2018-04-19,1050.0,1
8568,2018-04-23,1052.0,3
8569,2018-05-03,1053.0,201
8570,2018-05-09,1150.0,1
8571,2018-05-10,1100.0,143
8572,2018-05-11,1100.0,100
